seed_idx,seed,trial,trial_seed,train_rmse,train_mae,train_mape,train_pi_coverage,test_rmse,test_mae,test_mape,test_pi_coverage
77,77042,4,77046,292.68511287837464,236.03692267922793,6.192639635657164,96.07843137254902,1256.6786327353009,1069.5390218098958,17.363735550769977,58.333333333333336
78,78042,0,78042,320.23184915877505,262.6553404564951,6.868953808334599,98.0392156862745,1353.760472082471,1193.967529296875,19.56645001726057,58.333333333333336
78,78042,1,78043,262.15988115506406,211.97979856004903,5.577540462908982,98.0392156862745,1190.5465622042705,988.5573323567709,15.965792396165954,66.66666666666666
78,78042,2,78044,278.14658860716855,223.0692928538603,5.859042647694833,98.0392156862745,1287.4057886685725,1105.6755777994792,17.98944096326217,58.333333333333336
78,78042,3,78045,313.72623633876344,257.8820752910539,6.764140544381927,98.0392156862745,1279.3091078789025,1100.7798258463542,17.92774422640688,58.333333333333336
78,78042,4,78046,311.00133544703425,253.29085286458334,6.602811803365751,94.11764705882352,1407.9196190125183,1247.8074951171875,20.46354132423394,58.333333333333336
79,79042,0,79042,296.6937536927049,244.0286745557598,6.379435710906442,96.07843137254902,1241.9638895631042,1055.4869791666667,17.127484418903247,58.333333333333336
79,79042,1,79043,313.4665260885736,257.2488175934436,6.73805834902973,98.0392156862745,1297.620915848181,1124.5741780598958,18.346236974920245,58.333333333333336
79,79042,2,79044,294.2470434761128,238.8777525658701,6.255997067963744,98.0392156862745,1267.692489976918,1090.1664225260417,17.751830313384946,58.333333333333336
79,79042,3,79045,291.67779092973643,234.46183268229166,6.1411078559413514,96.07843137254902,1285.267125502211,1105.4822591145833,17.99623914629917,58.333333333333336
79,79042,4,79046,322.13073598144825,263.57669366574754,6.894233876301479,96.07843137254902,1217.3083566426471,1035.539306640625,16.826762342754233,58.333333333333336
80,80042,0,80042,250.3997580774155,198.4816463694853,5.252966755930184,96.07843137254902,1082.6319730705088,853.7513427734375,13.65152506600096,75.0
80,80042,1,80043,286.5402181076137,215.80960860906862,5.642349156486809,94.11764705882352,1214.4297764956852,1003.1745198567709,16.17156974970568,66.66666666666666
80,80042,2,80044,308.1857646295571,251.8214901194853,6.599834119661804,98.0392156862745,1280.5926079651297,1101.5013427734375,17.93496049266482,58.333333333333336
