seed_idx,seed,trial,trial_seed,train_rmse,train_mae,train_mape,train_pi_coverage,test_rmse,test_mae,test_mape,test_pi_coverage
34,34042,5,34047,304.42050623115074,247.6548090916054,6.5041666233478335,94.11764705882352,1133.733164542472,917.1932373046875,14.733539044250934,75.0
34,34042,6,34048,319.3171501493612,259.51594094669116,6.758461098558796,94.11764705882352,1415.3027557031567,1265.1666666666667,20.81434992257039,58.333333333333336
34,34042,7,34049,293.1833918087912,236.3596622242647,6.187229713396186,94.11764705882352,1298.8687295558898,1122.6615397135417,18.301247203600525,58.333333333333336
34,34042,8,34050,392.9986197151688,306.59178251378677,7.882648461452684,92.15686274509804,1660.6413458287504,1526.8697509765625,25.303065089592756,25.0
34,34042,9,34051,311.87423018316804,256.03795668658086,6.710917827461446,98.0392156862745,1268.2013148953558,1087.6315511067708,17.698436158171273,58.333333333333336
35,35042,0,35042,251.2027698960937,201.46430281096815,5.247010302367757,94.11764705882352,1341.4346183937175,1165.4332682291667,19.00958667773075,58.333333333333336
35,35042,1,35043,279.72271088204474,225.42764820772058,5.9299567970298135,96.07843137254902,1263.2611636555748,1075.2467854817708,17.456847366014383,58.333333333333336
35,35042,2,35044,248.30374154545876,197.5247012867647,5.190499473378546,96.07843137254902,1271.8918539270471,1082.8421630859375,17.575062951469054,58.333333333333336
35,35042,3,35045,255.21151778865428,206.0663631663603,5.378068032846469,92.15686274509804,1213.2080237737835,1015.8301595052084,16.415089573566817,75.0
35,35042,4,35046,287.7810254604431,233.2656489353554,6.119092596633636,96.07843137254902,1253.312530233793,1063.9026285807292,17.259254143842682,58.333333333333336
35,35042,5,35047,296.22725923806473,240.5645249310662,6.288422714453808,94.11764705882352,1328.9832312199517,1158.7014567057292,18.926529206094358,58.333333333333336
35,35042,6,35048,270.9684279869478,219.7346382889093,5.779378651324151,96.07843137254902,1245.3838391044658,1052.5024007161458,17.05669201447514,58.333333333333336
35,35042,7,35049,346.95783544967395,277.1307157628676,7.300596700030386,94.11764705882352,1291.661340563717,1116.8879801432292,18.20787396018274,58.333333333333336
35,35042,8,35050,305.79499341585216,253.99182368259804,6.647575982767888,96.07843137254902,1280.3476453697833,1097.203369140625,17.848693500885496,58.333333333333336
35,35042,9,35051,351.6834401125861,288.90197035845586,7.607231330188911,90.19607843137256,1070.9645009406652,834.8131103515625,13.312254430313535,83.33333333333334
36,36042,0,36042,291.0665717894019,227.81405101102942,5.982953955293379,92.15686274509804,1222.9527810144464,1015.8669026692709,16.418727973170842,75.0
36,36042,1,36043,313.79679147844195,251.55368221507354,6.557263509440332,94.11764705882352,1364.6468004419803,1202.7274169921875,19.702204201007493,58.333333333333336
36,36042,2,36044,286.15525150472433,234.45477653952207,6.157338264629806,98.0392156862745,1313.6796267750753,1130.7715250651042,18.411963269611867,58.333333333333336
36,36042,3,36045,298.70887762715404,240.22099513633577,6.265579448346525,94.11764705882352,1390.2328216423296,1232.4214680989583,20.234871875000515,58.333333333333336
36,36042,4,36046,275.0215438585443,214.39478017769608,5.624231816567439,94.11764705882352,1128.1026984129014,889.8536376953125,14.255329681756997,83.33333333333334
36,36042,5,36047,230.06096462252918,180.81708601409315,4.796573782608768,94.11764705882352,1144.5091410471302,914.6800537109375,14.63663357654652,75.0
36,36042,6,36048,300.64761680751974,245.07733513327207,6.404334501471216,96.07843137254902,1381.9329941196222,1219.3265787760417,19.9725687872324,58.333333333333336
36,36042,7,36049,325.109001798463,263.08800551470586,6.849851027815257,94.11764705882352,1431.2329896917684,1280.0474853515625,21.0509793925271,58.333333333333336
36,36042,8,36050,311.0092225063833,254.2334654564951,6.648628402434946,94.11764705882352,1365.1479780653992,1202.5748291015625,19.6954737718342,58.333333333333336
36,36042,9,36051,297.5042538055113,241.61293179381127,6.334621184207776,98.0392156862745,1264.5694137802107,1081.1171061197917,17.573451119581502,58.333333333333336
37,37042,0,37042,292.52447859438485,240.01394473805146,6.227914895042296,96.07843137254902,1338.9658299331088,1154.7805582682292,18.791091455000863,58.333333333333336
37,37042,1,37043,292.43592150553076,232.3536879595588,6.0722613238848755,94.11764705882352,1307.362522135225,1131.529296875,18.45173314441605,58.333333333333336
37,37042,2,37044,273.4135234952633,220.74959788602942,5.7531581344466325,94.11764705882352,1305.0575435421465,1131.4312744140625,18.451710805945076,58.333333333333336
37,37042,3,37045,320.3618667911029,255.99952129289215,6.731403842123243,96.07843137254902,1249.7774451672917,1060.1227213541667,17.198129564867692,58.333333333333336
37,37042,4,37046,268.8985147706435,216.27549594056373,5.641101702333679,96.07843137254902,1301.2651575165019,1119.1796875,18.208712203796043,58.333333333333336
37,37042,5,37047,268.0511542092263,215.4633358226103,5.650606616450506,94.11764705882352,1327.5489930393933,1137.9814046223958,18.50206508889534,58.333333333333336
37,37042,6,37048,306.3969997174994,251.22530828737746,6.58803934914467,98.0392156862745,1313.6352629975975,1141.9195556640625,18.643691006727245,58.333333333333336
37,37042,7,37049,369.1513083703443,317.84713924632354,8.247777407888753,76.47058823529412,1373.4341406527676,1076.8344319661458,18.77850030886849,83.33333333333334
37,37042,8,37050,256.1515518713368,194.08523858762254,5.068094062925504,92.15686274509804,1438.5259712386721,1262.9462483723958,20.648375787047502,58.333333333333336
37,37042,9,37051,238.38553733543588,184.97574391084558,4.894271610120848,92.15686274509804,1206.4685898880916,999.0944417317709,16.115752697307435,75.0
38,38042,0,38042,268.4325243729743,221.124755859375,5.755335741799729,96.07843137254902,1252.5863036618236,1066.3193359375,17.315673135111812,58.333333333333336
38,38042,1,38043,262.64428280924494,202.5861385569853,5.298397404316534,92.15686274509804,1404.1567677141747,1227.2912190755208,20.022268375719808,58.333333333333336
38,38042,2,38044,218.0726282251844,168.825927734375,4.467917579689157,92.15686274509804,1206.7248589870183,993.1502685546875,15.976005346814762,75.0
38,38042,3,38045,310.3839984344755,239.5055721507353,6.201423661493925,90.19607843137256,1539.621865043913,1382.8233235677083,22.73997509997283,50.0
38,38042,4,38046,278.0718288219746,224.72545668658088,5.892707223580549,96.07843137254902,1268.4870059651669,1080.6232096354167,17.542547414475717,58.333333333333336
38,38042,5,38047,274.46593774953794,218.14467486213235,5.73353137517602,96.07843137254902,1223.3317884862927,1028.3178304036458,16.661241572638428,66.66666666666666
38,38042,6,38048,270.0563913817054,218.91937614889707,5.719019473767162,96.07843137254902,1365.6253159851956,1193.1349690755208,19.488330172892546,58.333333333333336
38,38042,7,38049,352.3846503220189,272.49732402726715,7.230323337380633,94.11764705882352,1235.985091788126,1054.0888671875,17.13889536673452,58.333333333333336
38,38042,8,38050,283.1635356276543,225.53076171875,5.956534848672872,98.0392156862745,1063.3395630740724,827.4840901692709,13.200450014090483,83.33333333333334
38,38042,9,38051,287.2163250890225,232.1555415134804,6.078201951152204,94.11764705882352,1332.3860077865968,1158.0799153645833,18.896029013754287,58.333333333333336
39,39042,0,39042,281.379448468105,227.83998257506127,5.9867960051341385,92.15686274509804,1397.3933858652988,1222.3472086588542,19.963582109991552,58.333333333333336
39,39042,1,39043,288.99578910972474,237.1680597043505,6.214635205778231,96.07843137254902,1151.5313489921696,941.9621988932291,15.17315356200447,75.0
39,39042,2,39044,281.63134097533316,228.14007448682597,5.9596759088047335,94.11764705882352,1328.8427815171651,1153.4573567708333,18.808320959986975,58.333333333333336
39,39042,3,39045,393.083128160938,343.34671319699754,9.033740928634534,96.07843137254902,865.6844800309408,638.3947347005209,10.18592648564046,91.66666666666666
39,39042,4,39046,305.50988423838794,249.16362208946077,6.524619090769476,98.0392156862745,1300.1102126879698,1126.6924641927083,18.38060456275489,58.333333333333336
39,39042,5,39047,295.5078642863002,241.1524777879902,6.323142779514434,98.0392156862745,1283.9525703428994,1103.7491455078125,17.966289330092554,58.333333333333336
39,39042,6,39048,309.38829058025254,254.1976007199755,6.6652960358817275,98.0392156862745,1240.2460354254506,1054.0747884114583,17.116163308859626,58.333333333333336
39,39042,7,39049,292.0636154021521,236.53270048253677,6.195832116676177,96.07843137254902,1304.4584526083063,1128.1708577473958,18.386786979913527,58.333333333333336
39,39042,8,39050,304.2696330622896,244.7506893382353,6.40251496564931,96.07843137254902,1305.6064466847256,1133.2224527994792,18.495787267740756,58.333333333333336
39,39042,9,39051,292.8030993272379,238.50671147365196,6.212730849636466,96.07843137254902,1332.3969466276883,1151.3328043619792,18.738257532445736,58.333333333333336
40,40042,0,40042,272.21689988330695,217.84340054381127,5.701709350498647,94.11764705882352,1267.0234329510156,1078.0243326822917,17.495818779275407,58.333333333333336
40,40042,1,40043,294.03254081470624,227.8855890012255,5.974342726973694,92.15686274509804,1583.8765195722308,1423.089111328125,23.399959131250956,50.0
40,40042,2,40044,314.563987698635,256.8158174402574,6.717988000307922,94.11764705882352,1351.1827701259697,1186.705078125,19.422325360980295,58.333333333333336
40,40042,3,40045,245.74899062086644,201.55196365655638,5.272528523862025,98.0392156862745,1415.3365520962097,1254.5973307291667,20.578215221229442,58.333333333333336
40,40042,4,40046,273.16854303312226,215.2815850949755,5.645441682726201,94.11764705882352,1296.5135228577255,1105.6209716796875,17.945395642977793,58.333333333333336
40,40042,5,40047,237.00504360623538,183.39103668811273,4.751929530883126,94.11764705882352,1289.074340148664,1094.8232421875,17.774344726712048,75.0
40,40042,6,40048,293.64689164776166,237.36587105545343,6.237037533010883,98.0392156862745,1272.1881490166866,1090.0820719401042,17.731353921416208,58.333333333333336
40,40042,7,40049,308.8465221649243,251.40286554074754,6.553397098397408,94.11764705882352,1426.3986210192857,1270.7286783854167,20.870222652509334,58.333333333333336
40,40042,8,40050,292.3714330866009,235.82980526194854,6.174331314609393,94.11764705882352,1277.226038702396,1098.6553548177083,17.882866707843245,58.333333333333336
40,40042,9,40051,278.609910157499,225.64553653492646,5.92600230755872,96.07843137254902,1281.50253599325,1087.943359375,17.635758599263326,58.333333333333336
41,41042,0,41042,304.1726021024031,250.1482651654412,6.561129910950478,98.0392156862745,1259.2972556502077,1075.3707275390625,17.479540887161246,58.333333333333336
41,41042,1,41043,310.3883315609823,253.947509765625,6.644385521090921,94.11764705882352,1349.9470950765904,1185.1053059895833,19.394307683426128,58.333333333333336
41,41042,2,41044,270.88123054279566,211.9439386106005,5.566175206018788,96.07843137254902,1179.2698877994724,970.3392740885416,15.631740301482674,75.0
41,41042,3,41045,261.1441256276684,202.78841145833334,5.328577722407706,96.07843137254902,1151.3764568512806,938.8965657552084,15.114502582598869,75.0
41,41042,4,41046,237.67847108164904,189.82835477941177,4.970571472334912,94.11764705882352,1366.2014059064122,1170.5934244791667,18.987541985923464,58.333333333333336
41,41042,5,41047,284.70459476642634,228.42623123468138,5.972264500291724,94.11764705882352,1319.6110401213673,1143.0995686848958,18.63692674495791,58.333333333333336
41,41042,6,41048,295.7629752129384,242.07324697457108,6.345800579121239,98.0392156862745,1275.1076704756158,1086.1905110677083,17.63178581675968,58.333333333333336
41,41042,7,41049,290.0681563650965,234.82488893995097,6.098717851221432,94.11764705882352,1401.4411421067502,1235.7882893880208,20.224351826420392,58.333333333333336
41,41042,8,41050,291.3043427801711,237.2081609987745,6.195964700345993,94.11764705882352,1317.3339307684298,1142.2024739583333,18.626740561730063,58.333333333333336
41,41042,9,41051,383.9350510372409,337.4976016773897,8.882538066281857,100.0,1437.0708393006057,1277.4460856119792,21.063363027092663,58.333333333333336
42,42042,0,42042,304.96845227374087,247.94894588694854,6.503510797413763,96.07843137254902,1322.1171235383722,1155.0360514322917,18.88320487919235,58.333333333333336
42,42042,1,42043,285.9159767078551,225.11586148131127,5.891395221815319,94.11764705882352,1286.3937840525207,1103.3542073567708,17.94499002493617,58.333333333333336
42,42042,2,42044,271.21990714758584,217.53709980085785,5.692373481490849,96.07843137254902,1322.1741587539793,1153.1791585286458,18.840017924197472,58.333333333333336
42,42042,3,42045,293.43815053084563,239.40302351409315,6.276345053352486,96.07843137254902,1220.7933364400212,1027.4541829427083,16.642426525925334,58.333333333333336
42,42042,4,42046,301.6011522022307,244.91424919577207,6.412820071221721,94.11764705882352,1282.9222558978086,1103.0148111979167,17.952041786202543,58.333333333333336
42,42042,5,42047,289.2737275782764,233.3190199908088,6.109877482759827,94.11764705882352,1318.3478455869665,1142.2484130859375,18.62327991388958,58.333333333333336
42,42042,6,42048,298.28155616834107,236.4542738970588,6.17395680950754,94.11764705882352,1320.813423088326,1150.7046305338542,18.79544415643987,58.333333333333336
42,42042,7,42049,302.8212394926755,247.82969037224265,6.494719093436972,98.0392156862745,1301.696874875898,1127.0330810546875,18.378325134914135,58.333333333333336
42,42042,8,42050,283.0092164198699,227.5208620557598,5.9689696543988,94.11764705882352,1301.8368385073666,1121.6763509114583,18.26154416269838,58.333333333333336
42,42042,9,42051,260.89330463358544,206.4819575291054,5.351037955259854,94.11764705882352,1433.1067501699235,1272.666259765625,20.87692626316976,58.333333333333336
43,43042,0,43042,264.89251416476577,212.11331475949754,5.5874861944059315,98.0392156862745,969.3961925657934,688.3956705729166,10.799943617504997,91.66666666666666
43,43042,1,43043,309.6240340443829,254.22347005208334,6.65305815976633,96.07843137254902,1281.0578796108416,1102.4503580729167,17.95597535359533,58.333333333333336
43,43042,2,43044,308.6470894886591,252.92919443167892,6.63165504706792,98.0392156862745,1295.4346083670525,1120.4167887369792,18.268770439685124,58.333333333333336
43,43042,3,43045,295.4289426722838,240.63624004289215,6.279241851653894,98.0392156862745,1244.249742326527,1056.44287109375,17.151751247804285,58.333333333333336
43,43042,4,43046,277.9922870152851,225.7418524050245,5.907383084974939,96.07843137254902,1294.4660899096336,1110.6376546223958,18.060476429535623,58.333333333333336
43,43042,5,43047,286.03012749425545,231.9068100873162,6.066853023778127,94.11764705882352,1316.5306153747767,1139.9597981770833,18.583949979702176,58.333333333333336
43,43042,6,43048,249.23075249769147,192.90204216452207,5.084107857588997,94.11764705882352,1334.4450054145605,1137.3890380859375,18.42244362773637,58.333333333333336
43,43042,7,43049,257.0884329271177,207.44399605545343,5.470443356323113,98.0392156862745,1229.5617970527849,1029.4537353515625,16.640718625200947,75.0
43,43042,8,43050,318.1113279034584,257.47557636335785,6.695153621093198,94.11764705882352,1428.27164369653,1273.5008544921875,20.923067589120414,58.333333333333336
43,43042,9,43051,226.72024196380204,177.0494695925245,4.649942263520327,94.11764705882352,1290.3996352583406,1095.6458333333333,17.75274536817741,58.333333333333336
44,44042,0,44042,301.8461899580855,249.73672066482843,6.535878034102296,94.11764705882352,1334.6042265849462,1169.8653157552083,19.130413442953618,58.333333333333336
44,44042,1,44043,277.02928780337675,221.99907609528185,5.853235244723721,94.11764705882352,1240.2708463272052,1034.2140706380208,16.71856295670747,75.0
44,44042,2,44044,303.1881166955923,248.64897365196077,6.511864218914161,98.0392156862745,1303.523902143096,1131.2804361979167,18.45578608166547,58.333333333333336
44,44042,3,44045,405.25873029612694,310.29460592830884,8.475328521820966,92.15686274509804,2083.306815562899,1959.65576171875,32.737515586658844,16.666666666666664
44,44042,4,44046,307.9803860141803,253.02209233302696,6.636308728254191,98.0392156862745,1297.9513579036268,1123.4176432291667,18.321905192825106,58.333333333333336
44,44042,5,44047,249.51470694917356,203.87550264246323,5.397839106988058,98.0392156862745,1352.7137857818868,1162.5146077473958,18.88238431159439,58.333333333333336
44,44042,6,44048,293.82327095076334,239.92991727941177,6.2809573142334765,96.07843137254902,1310.7635878302326,1135.4512125651042,18.51427255664768,58.333333333333336
44,44042,7,44049,294.7835914932903,238.6760971966912,6.24702351526707,94.11764705882352,1323.3655862936494,1150.6468505859375,18.775199137769757,58.333333333333336
44,44042,8,44050,294.9800358509033,239.8401596966912,6.281872555545405,94.11764705882352,1307.805274952977,1131.8158365885417,18.45223588311685,58.333333333333336
44,44042,9,44051,244.23445977065842,191.77371993719362,5.099186883655653,94.11764705882352,794.6139538522355,618.0098470052084,9.964323256848619,91.66666666666666
45,45042,0,45042,299.99416638929034,245.67974494485293,6.445039913984873,96.07843137254902,1254.0485406376886,1065.4838053385417,17.294753825167078,58.333333333333336
45,45042,1,45043,258.0203569490853,205.77552945006127,5.517769025949065,96.07843137254902,889.1910313651792,594.0325927734375,9.251541706405776,91.66666666666666
45,45042,2,45044,304.072161520565,244.3620174632353,6.3842102791085305,94.11764705882352,1334.6782767119164,1166.0982666015625,19.0564858983049,58.333333333333336
45,45042,3,45045,301.08059215824625,246.33067172181373,6.461001257685471,98.0392156862745,1281.4169193983257,1105.2587076822917,18.01231917891962,58.333333333333336
45,45042,4,45046,288.37589131590585,234.75051700367646,6.128992659964016,94.11764705882352,1367.0834713037577,1197.7955729166667,19.577336658095625,58.333333333333336
45,45042,5,45047,298.1629455587348,242.84161496629903,6.360853280139095,94.11764705882352,1338.468769693334,1170.0764567057292,19.12797659981027,58.333333333333336
45,45042,6,45048,255.75438146684616,206.2472043504902,5.408663350460684,94.11764705882352,1316.6251562436255,1131.5640869140625,18.380639454255622,58.333333333333336
45,45042,7,45049,301.4180247308145,246.03231272977942,6.42711785040546,94.11764705882352,1369.4848808628124,1205.1305745442708,19.727380413828534,58.333333333333336
45,45042,8,45050,309.716993836709,250.2177734375,6.510423682434606,94.11764705882352,1357.700409732878,1191.2401123046875,19.483933094163422,58.333333333333336
45,45042,9,45051,305.11823509244437,246.25124942555146,6.413814909839949,94.11764705882352,1380.1726023361184,1217.7946370442708,19.950706750586903,58.333333333333336
46,46042,0,46042,305.44126335641835,243.56545840992646,6.378206088008515,94.11764705882352,1329.2467236875175,1158.4930826822917,18.920437212032525,58.333333333333336
46,46042,1,46043,298.78059416938464,244.6915785845588,6.403689762788151,96.07843137254902,1293.496787627827,1124.1772054036458,18.344923048830605,58.333333333333336
46,46042,2,46044,280.1184834293294,224.25212067248773,5.868725797249106,94.11764705882352,1366.0577624646173,1196.5668131510417,19.55808625145636,58.333333333333336
46,46042,3,46045,251.74836344775372,200.25455729166666,5.250381548405985,96.07843137254902,1192.1242966349182,988.3759765625,15.922071267096058,58.333333333333336
46,46042,4,46046,290.33678629678985,236.74164656096815,6.19863080243806,96.07843137254902,1249.6063835347763,1061.4219156901042,17.233138040355858,58.333333333333336
46,46042,5,46047,289.9915711783395,233.49004289215685,6.097028413300474,96.07843137254902,1299.4332481480872,1109.4264729817708,18.02638209660414,58.333333333333336
46,46042,6,46048,255.29564406253735,206.0301202512255,5.379495960514071,94.11764705882352,1355.6721531732157,1184.5838623046875,19.352976498311932,58.333333333333336
46,46042,7,46049,303.693265288751,241.1655464920343,6.26944886687392,94.11764705882352,1374.3292774605945,1214.1308186848958,19.900934414214174,58.333333333333336
46,46042,8,46050,234.61069380877024,185.5590150122549,4.879757921288125,96.07843137254902,1312.207243362663,1128.0501302083333,18.352068890958762,58.333333333333336
46,46042,9,46051,311.7201223567935,257.43630801930146,6.758082644294114,98.0392156862745,1229.2596690005696,1039.256591796875,16.853631929769765,58.333333333333336
47,47042,0,47042,313.4043126614351,258.30361998314953,6.7763352455346455,98.0392156862745,1293.2011247388618,1120.0294189453125,18.27099825967855,58.333333333333336
47,47042,1,47043,281.28687565513167,224.52440927542892,5.875924312677771,94.11764705882352,1349.81858337376,1178.5535888671875,19.249394298228527,58.333333333333336
47,47042,2,47044,289.65251239487117,234.9843079810049,6.1592398882353985,98.0392156862745,1275.3267423309262,1093.3864339192708,17.786119917153655,58.333333333333336
47,47042,3,47045,295.7134896679034,240.84124636182597,6.303672874364208,94.11764705882352,1314.2475177381004,1139.4703369140625,18.583209227144557,58.333333333333336
47,47042,4,47046,347.1954204852784,273.7602299708946,7.154038508393318,96.07843137254902,1302.6928211943787,1121.4224446614583,18.291899877550502,58.333333333333336
47,47042,5,47047,295.07408761250355,238.73824774050246,6.259484943065916,96.07843137254902,1282.7355907037675,1102.4898274739583,17.94402938650005,58.333333333333336
47,47042,6,47048,395.2881874684217,295.97189510569854,7.799410604848216,92.15686274509804,1188.0960861859337,987.1094156901041,15.95813598007744,66.66666666666666
47,47042,7,47049,272.1834807449944,220.93172200520834,5.768711847277517,94.11764705882352,1291.435898007062,1111.6507975260417,18.09411351956742,58.333333333333336
47,47042,8,47050,298.6896630816417,243.88324812346815,6.399221448482627,98.0392156862745,1211.5569838345816,1016.0837809244791,16.446274285726084,66.66666666666666
47,47042,9,47051,262.9206608255221,205.9718137254902,5.3951100820908735,96.07843137254902,1297.2155715655663,1110.8594563802083,18.06955849365035,66.66666666666666
48,48042,0,48042,247.45555088507678,190.59461167279412,5.012312738050171,94.11764705882352,1267.2884657277505,1073.1339518229167,17.382420788952437,58.333333333333336
48,48042,1,48043,315.1458540660621,253.73149797028185,6.642530460589782,98.0392156862745,1276.6189176532196,1076.3838297526042,17.41740987049189,66.66666666666666
48,48042,2,48044,281.3455172153915,229.14457912071077,5.980337194205131,94.11764705882352,1345.416829032653,1171.5870768229167,19.118116186577694,58.333333333333336
48,48042,3,48045,300.26091405261417,245.24768784466912,6.419874803788137,94.11764705882352,1326.3458791307696,1154.9146321614583,18.857321445175657,58.333333333333336
48,48042,4,48046,282.1014234144942,225.61078239889707,5.905356300074911,94.11764705882352,1323.2285044770874,1144.6158040364583,18.65606221069722,58.333333333333336
48,48042,5,48047,242.95145394051676,192.09261546415442,5.050539864184726,94.11764705882352,1323.4133027762236,1135.3104248046875,18.428769677945333,58.333333333333336
48,48042,6,48048,282.4738676027251,228.73518880208334,5.998265030797535,96.07843137254902,1257.7323974701246,1070.0225423177083,17.370387105723566,58.333333333333336
48,48042,7,48049,349.7402254135156,286.5172669653799,7.490458744669286,92.15686274509804,1394.4089258857396,1246.431396484375,20.504008851497993,58.333333333333336
48,48042,8,48050,250.64996753358767,198.96731866574754,5.227104823562454,92.15686274509804,1248.4618614177937,1042.0801595052083,16.801210297178894,66.66666666666666
48,48042,9,48051,311.44471509569513,252.68879729626227,6.611233518575293,98.0392156862745,1332.1445996617563,1165.8406575520833,19.065374502309513,58.333333333333336
49,49042,0,49042,292.16268858822104,229.3681449142157,5.985022521833577,94.11764705882352,1393.3354430069217,1232.2218017578125,20.198635914526513,58.333333333333336
49,49042,1,49043,287.96664315632864,232.68229166666666,6.103474198930468,98.0392156862745,1234.213256156424,1042.5388997395833,16.898892528987037,58.333333333333336
49,49042,2,49044,271.5430577041142,215.48090437346815,5.619932387198421,96.07843137254902,1340.9458259774833,1169.3113199869792,19.095168456110713,58.333333333333336
49,49042,3,49045,296.2417389448871,241.35102156096815,6.316542405540466,96.07843137254902,1281.7326853446095,1102.1294352213542,17.941151362692356,58.333333333333336
49,49042,4,49046,248.07861654260674,200.74053596047793,5.30455108346539,98.0392156862745,1025.8820962708965,774.9587809244791,12.281229739400107,91.66666666666666
49,49042,5,49047,306.59522061481465,247.78549613204657,6.467748725580255,94.11764705882352,1357.6776537031467,1194.5557454427083,19.56045084843807,58.333333333333336
49,49042,6,49048,290.45620670827964,236.1261297487745,6.159899703584344,96.07843137254902,1103.554026865279,884.2821451822916,14.184438786605824,75.0
49,49042,7,49049,304.212905705705,245.53764552696077,6.418982646356475,98.0392156862745,1272.4992244972598,1095.1013997395833,17.838898267315802,58.333333333333336
49,49042,8,49050,323.34885205157644,264.68806008731616,6.942321182968099,98.0392156862745,1247.3452396910998,1068.7623697916667,17.390105013927062,58.333333333333336
49,49042,9,49051,246.96241033201426,199.50500248927696,5.260857600781716,96.07843137254902,1029.7116305947254,837.8268229166666,13.53909529361503,83.33333333333334
50,50042,0,50042,308.8050772743429,251.70216279871323,6.611016368863792,98.0392156862745,1304.3619292605067,1128.7632649739583,18.410528066559127,58.333333333333336
50,50042,1,50043,281.7267303233405,224.21783088235293,5.887256775813716,94.11764705882352,1346.7449494462294,1163.6785481770833,18.933822966699392,58.333333333333336
50,50042,2,50044,287.2003539108745,233.25485409007354,6.049609780667634,94.11764705882352,1349.014874091338,1187.3527018229167,19.43415293322125,58.333333333333336
50,50042,3,50045,282.3106869039003,229.4564711626838,6.015123288364778,96.07843137254902,1261.8982664957482,1075.9569091796875,17.473117760295068,58.333333333333336
50,50042,4,50046,287.5844313413364,232.15259267769608,6.068936585508014,94.11764705882352,1347.302842085409,1174.6892903645833,19.1804521370856,58.333333333333336
50,50042,5,50047,350.2384152794287,285.3522997089461,7.4966337991440755,98.0392156862745,1375.9094506656481,1229.1859537760417,20.22988577895266,58.333333333333336
50,50042,6,50048,299.3428501342139,243.72024835324754,6.398859784022315,98.0392156862745,1257.965206286442,1073.1830240885417,17.441052210632787,58.333333333333336
50,50042,7,50049,311.55522315700347,256.9149911917892,6.740714085145291,98.0392156862745,1257.4647574242265,1073.56689453125,17.448949193600146,58.333333333333336
50,50042,8,50050,260.42002158497763,208.7462038526348,5.415855729648139,96.07843137254902,1353.365742922658,1173.0792236328125,19.142109892947413,66.66666666666666
50,50042,9,50051,275.52536344054465,227.15907437193627,5.9240427343216675,96.07843137254902,1284.4086289636746,1109.331298828125,18.079058044734822,58.333333333333336
51,51042,0,51042,296.62656853204555,242.1036879595588,6.3420594383050695,94.11764705882352,1301.1747572571956,1123.9478759765625,18.315149156749975,58.333333333333336
51,51042,1,51043,299.86583657339395,240.62923177083334,6.313368005826341,98.0392156862745,1254.900141025026,1064.0283610026042,17.257115177126504,58.333333333333336
51,51042,2,51044,783.9925246942282,598.385498046875,15.648951021888912,76.47058823529412,2458.236447543372,2302.8524576822915,38.957544989427454,16.666666666666664
51,51042,3,51045,312.43142137351026,256.78703278186276,6.7388448616214705,98.0392156862745,1192.2726299977057,994.9892578125,16.093380094340308,66.66666666666666
51,51042,4,51046,282.2678054023336,226.75902841605392,5.904013285792906,96.07843137254902,1325.4870446931661,1157.316162109375,18.912149005688867,58.333333333333336
51,51042,5,51047,247.07442648311516,196.82010186887254,5.239385024850084,94.11764705882352,1201.912994724224,993.7366536458334,16.029262250134188,58.333333333333336
51,51042,6,51048,298.89112711794724,244.72938687193627,6.405974898312164,94.11764705882352,1344.5032933935356,1170.6863606770833,19.103732778726503,58.333333333333336
51,51042,7,51049,267.88374885128445,216.6947332643995,5.62503536280873,94.11764705882352,1410.9263018576655,1248.5262044270833,20.460498935497746,58.333333333333336
51,51042,8,51050,303.81029465633213,250.3650141697304,6.574897941311038,98.0392156862745,1185.346824229633,979.1717529296875,15.798176436072028,66.66666666666666
51,51042,9,51051,287.741136941845,228.24792719822304,5.956976640162589,94.11764705882352,1303.3757864351264,1127.3894449869792,18.37881598653813,58.333333333333336
52,52042,0,52042,291.99879175163994,235.88697246476715,6.146028565467775,96.07843137254902,1290.2546265534932,1105.6774088541667,17.992045848812275,58.333333333333336
52,52042,1,52043,337.23857998780824,247.6245787377451,6.469798224951527,94.11764705882352,1211.6944598288956,987.5438639322916,15.962674017214354,83.33333333333334
52,52042,2,52044,309.6730196377684,250.09022671568627,6.533867587018939,94.11764705882352,1370.342652319632,1207.4403483072917,19.778349103209536,58.333333333333336
52,52042,3,52045,274.0129669980727,221.02465341605392,5.7599173816240645,94.11764705882352,1086.20424819774,866.8116861979166,13.886776491915251,75.0
52,52042,4,52046,281.5443062230045,228.08544921875,5.971062372792682,94.11764705882352,1334.8758010361157,1160.5503743489583,18.93448168201674,58.333333333333336
52,52042,5,52047,310.57251015528,253.10128006280638,6.61796064921682,94.11764705882352,1362.5247426568187,1199.3267822265625,19.63494423610861,58.333333333333336
52,52042,6,52048,307.45912431294425,251.2191664751838,6.578306382016566,94.11764705882352,1341.0264517675366,1173.8504231770833,19.195157507138216,58.333333333333336
52,52042,7,52049,305.19260015624593,248.06766524969362,6.50382195198386,96.07843137254902,1272.2414155794575,1090.8189697265625,17.746736992516503,58.333333333333336
52,52042,8,52050,268.31609079928876,214.4320379518995,5.624294091112202,96.07843137254902,1255.568412490986,1063.2436930338542,17.238494353162103,58.333333333333336
52,52042,9,52051,317.2056601447223,262.160462622549,6.845645116134066,98.0392156862745,1352.3282769448929,1192.3912760416667,19.538740680933397,58.333333333333336
