County,State,County-State,census_division,population_total,female_pct,median_age,under18_pct,over65_pct,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,otherrace_pct,hispanic_pct,poverty_pct,area_sqmi,pop_sqmi,nonenglish,customer,too_small,region,vlarge,large,vsmall,vblack,vhispanic,vnonenglish,dense,sparse,poor,group,RANDOM,group_rank
St. Bernard Parish, Louisiana,"St. Bernard Parish, Louisiana",7,46266,51.1,34.2,26.8,11.1,71.6,24.2,1.5,2.8,0.3,2.5,10.1,21.1,377.517,123,9.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.045,2051
St. Charles County, Missouri,"St. Charles County, Missouri",4,394290,50.9,38.6,23.6,14.7,92,5.8,0.8,3.2,0.1,0.8,3.3,5.2,560.501,703,5.8,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.475,48
St. Charles Parish, Louisiana,"St. Charles Parish, Louisiana",7,52773,50,37.9,24.6,13,70,27,0.7,1.3,0,2,6.1,11.2,277.742,190,7.1,0,0,south,0,0,1,0,0,0,0,1,0,vsmall,0.438,224
St. Clair County, Alabama,"St. Clair County, Alabama",6,87989,50,40.3,22.8,16.3,88.4,9.9,0.8,1.1,0,0.9,2.4,12.2,631.57,139,2.6,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.207,315
St. Clair County, Illinois,"St. Clair County, Illinois",3,262338,51.7,38.6,23.6,15.2,66.7,31.7,0.9,2.3,0.1,1.5,4.1,14.8,657.735,399,5.7,0,0,midwest,0,0,0,1,0,0,0,0,1,vblack,0.491,29
St. Clair County, Michigan,"St. Clair County, Michigan",3,159247,50.3,43.8,21.1,18.2,96.3,3.7,1.3,0.9,0.1,0.9,3.4,12.7,721.519,221,3,0,0,midwest,0,0,0,0,0,0,0,1,1,sparse,0.053,181
St. Clair County, Missouri,"St. Clair County, Missouri",4,9370,50.3,50.3,19.5,27.2,97.8,0.8,2.5,0.9,0,0.2,1.3,17.1,674.981,14,1.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.729,567
St. Croix County, Wisconsin,"St. Croix County, Wisconsin",3,88732,50,38.9,25.2,13.6,97.7,1.3,0.7,1.7,0.1,0.4,2.4,5.2,722.158,123,3.9,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.825,68
St. Francis County, Arkansas,"St. Francis County, Arkansas",7,25900,45.6,38.8,23,16.1,42.4,54.7,0.5,0.7,0.1,3.9,5.2,24.9,634.784,41,4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.473,1108
St. Francois County, Missouri,"St. Francois County, Missouri",4,66643,46.2,39.4,21,16.2,94.2,5,1,0.7,0.1,0.5,1.6,15.5,451.886,147,1.7,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.221,308
St. Helena Parish, Louisiana,"St. Helena Parish, Louisiana",7,10297,51.7,39.4,21.3,18.9,45.9,52.7,1.1,0.3,0,0.2,1.8,18.4,408.527,25,3.7,0,1,,0,0,1,1,0,0,0,1,1,NA,0.159,1775
St. James Parish, Louisiana,"St. James Parish, Louisiana",7,21308,52.5,39.2,22.9,16.7,49.1,49.9,0,0.2,0.2,1.2,1.7,17,237.861,90,2.5,0,1,,0,0,1,1,0,0,0,1,1,NA,0.708,602
St. John the Baptist Parish, Louisiana,"St. John the Baptist Parish, Louisiana",7,43242,51,36.8,24.8,13.7,39.3,57.5,0,1.4,0,3.3,6.1,17.4,214.474,202,6.8,0,1,,0,0,1,1,0,0,0,1,1,NA,0.705,606
St. Johns County, Florida,"St. Johns County, Florida",5,244674,51.3,43.7,21.8,19.7,90.5,6.3,1,3.9,0.3,0.9,7,8.2,600.64,407,8.5,0,0,south,0,0,0,0,0,0,0,0,0,other,0.433,56
St. Joseph County, Indiana,"St. Joseph County, Indiana",3,270216,51.4,36.6,23.7,15.4,81.3,15.1,1,3.1,0.3,3.1,8.7,15.5,457.777,590,10,0,0,midwest,0,0,0,0,0,0,0,0,1,poor,0.686,19
St. Joseph County, Michigan,"St. Joseph County, Michigan",3,60836,50.1,39.6,24.7,17.4,95.1,3.9,1.5,1,0.1,1.9,7.9,14.8,500.639,122,9.9,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.752,95
St. Landry Parish, Louisiana,"St. Landry Parish, Louisiana",7,83172,51.7,36.7,26.8,15.8,57.3,42.6,0.7,0.2,0,0.8,2.2,26.2,924.029,90,8,0,0,south,0,0,1,1,0,0,0,1,1,vsmall,0.806,76
St. Lawrence County, New York,"St. Lawrence County, New York",2,108913,49.2,39,20.4,16.9,94.6,3.1,1.4,1.5,0.1,1.2,2.4,17.9,2679.395,41,7.1,0,0,northeast,0,0,0,0,0,0,0,1,1,sparse,0.684,63
St. Louis city, Missouri,"St. Louis city, Missouri",4,308174,51.6,35.8,19.4,13.1,48.6,47.8,0.9,4.1,0.1,1.2,4,21.8,61.736,4992,9.7,0,0,midwest,0,0,0,1,0,0,1,0,1,vblack,0.031,47
St. Louis County, Minnesota,"St. Louis County, Minnesota",4,199759,49.9,41.1,19.1,18.8,94.9,2.6,3.4,1.5,0.1,0.6,1.7,14.1,6248.1,32,3.7,0,0,midwest,0,0,0,0,0,0,0,1,1,sparse,0.511,94
St. Louis County, Missouri,"St. Louis County, Missouri",4,996919,52.6,40.3,22.1,17.7,70.1,25.6,0.8,5.1,0.1,1.1,2.9,9.7,507.875,1963,9.3,0,0,midwest,0,0,0,0,0,0,1,0,0,dense,0.231,29
St. Lucie County, Florida,"St. Lucie County, Florida",5,312947,51.2,45.1,20,23.8,74.8,21.8,0.8,2.6,0.1,2.4,19,13.3,571.66,547,23.4,0,0,south,0,0,0,0,0,0,0,0,1,poor,0.591,28
St. Martin Parish, Louisiana,"St. Martin Parish, Louisiana",7,53732,50.8,37.7,24.3,14.7,68.7,30.8,1,1.1,0,0.5,3,18.9,737.47,73,16.4,0,0,south,0,0,1,1,0,1,0,1,1,vsmall,0.79,81
St. Mary Parish, Louisiana,"St. Mary Parish, Louisiana",7,50968,50.5,39,24.2,16.1,62.6,33.6,2.7,2.2,0.1,3.3,7,19.7,555.843,92,8.5,0,0,south,0,0,1,1,0,0,0,1,1,vsmall,0.665,133
St. Mary's County, Maryland,"St. Mary's County, Maryland",5,112290,50,36.7,24.4,12.5,81.7,16.4,1,3.9,0.1,1.1,5.2,8.1,358.616,313,7.3,0,0,south,0,0,0,0,0,0,0,0,0,other,0.223,82
St. Tammany Parish, Louisiana,"St. Tammany Parish, Louisiana",7,255155,51.5,40.2,24.1,16.4,84.6,13.2,1.1,2,0.1,1.2,5.6,11.5,845.268,302,6.6,0,0,south,0,0,0,0,0,0,0,0,0,other,0.74,20
Stafford County, Kansas,"Stafford County, Kansas",4,4181,49.2,44.1,23.2,21.1,96.4,0.6,2.3,0.6,0.4,1.8,13.3,12.5,792.046,5,9.6,0,1,,0,0,1,0,0,0,0,1,1,NA,0.625,759
Stafford County, Virginia,"Stafford County, Virginia",5,146773,49.5,35.5,26.2,10.1,71.9,20.9,1,5.3,0.3,6.4,13,4.4,269.205,545,14.4,0,0,south,0,0,0,0,0,0,0,0,0,other,0.492,45
Stanislaus County, California,"Stanislaus County, California",9,543194,50.5,34.1,27.2,12.8,80.1,3.8,1.9,7.2,1.2,10.4,46.3,15.1,1496.017,363,42.9,0,0,west,0,0,0,0,1,0,0,0,1,vhispanic,0.989,1
Stanley County, South Dakota,"Stanley County, South Dakota",4,3017,46.3,44.5,22.8,21.6,93.4,0,7.8,0,1.2,0,2.9,4.7,1444.432,2,1.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.781,474
Stanly County, North Carolina,"Stanly County, North Carolina",5,61588,50.2,42.2,21.7,18.7,85.3,12.3,1,2.2,0,1.1,4.2,12.9,395.079,156,6.5,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.94,29
Stanton County, Kansas,"Stanton County, Kansas",4,2052,50.8,35.3,29.9,17.1,99,0.6,0.5,0.6,0.6,1.1,40.6,18.3,680.352,3,35,0,1,,0,0,1,0,1,0,0,1,1,NA,0.856,325
Stanton County, Nebraska,"Stanton County, Nebraska",4,5957,49.9,42.1,25.1,17.5,97.4,2,0.2,0.5,0,0.6,5.5,6.2,427.608,14,5.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.883,265
Stark County, Illinois,"Stark County, Illinois",3,5447,50.6,45.1,21.6,21.9,98,1.3,0.6,0.9,0,0.1,1.7,15.5,288.106,19,2.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.371,1331
Stark County, North Dakota,"Stark County, North Dakota",4,31081,48.8,34.2,25.9,13,93.9,2.9,2.9,1.7,0.7,1.3,5.4,8.8,1334.913,23,4.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.546,935
Stark County, Ohio,"Stark County, Ohio",3,372404,51.4,42.1,21.6,19,90.7,9.6,0.9,1.3,0,0.8,2.1,13.6,575.265,647,3.4,0,0,midwest,0,0,0,0,0,0,0,0,1,poor,0.011,71
Starke County, Indiana,"Starke County, Indiana",3,22952,50.2,41.5,23.6,17.8,98.1,1.5,0.2,0.4,0,0.7,3.8,14.8,309.144,74,3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.276,1522
Starr County, Texas,"Starr County, Texas",7,64078,51.3,28.8,33,11.2,95.7,0.1,0.1,0,0,4.5,99.2,34.7,1223.179,52,95.2,0,0,south,0,0,1,0,1,0,0,1,1,vsmall,0.176,329
Staunton city, Virginia,"Staunton city, Virginia",5,24432,54.3,42.8,19,21,86.3,13.7,0.6,1.8,0.4,0.5,3.1,11.1,19.92,1227,5.4,0,1,,0,0,1,0,0,0,1,0,0,NA,0.75,532
Ste. Genevieve County, Missouri,"Ste. Genevieve County, Missouri",4,17848,49.3,43.3,21.8,19,97.3,2.4,0.2,0.6,0,0.2,1.2,11.5,499.153,36,2.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.222,1637
Stearns County, Minnesota,"Stearns County, Minnesota",4,158452,49.7,34.4,23.1,14.6,89.7,7.3,0.7,2.8,0.2,1.5,3.4,12.9,1342.829,118,9.8,0,0,midwest,0,0,0,0,0,0,0,1,1,sparse,0.975,3
Steele County, Minnesota,"Steele County, Minnesota",4,36683,50.4,39,25.1,17,91.6,3.9,0.5,1.6,0.1,3.5,7.8,8.9,429.645,85,7.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.784,469
Steele County, North Dakota,"Steele County, North Dakota",4,1744,47.4,50.3,19.6,23.3,98.9,0.7,0,0,0,1.3,1.7,5.8,712.143,2,1.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.958,96
Stephens County, Georgia,"Stephens County, Georgia",5,25750,53.5,41.8,22.4,19.7,86,13.1,0.4,0.7,0,1.2,3.5,13.2,178.864,144,3.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.046,2050
Stephens County, Oklahoma,"Stephens County, Oklahoma",7,43647,51.5,40.7,23.3,19.2,87.5,2.8,9.2,1,0.3,4.8,7.8,14.3,870.209,50,5.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.503,1040
Stephens County, Texas,"Stephens County, Texas",7,9364,48.1,39.4,22.6,19.5,93,5.9,0.8,0.7,0,2.8,23.7,20.6,896.721,10,17.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.564,889
Stephenson County, Illinois,"Stephenson County, Illinois",3,45093,51.6,45.3,21.6,22.1,89,12,0.7,1,0.1,0.5,4,13.6,564.247,80,3.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.395,1271
Sterling County, Texas,"Sterling County, Texas",7,1231,44.9,40.8,34.4,12.7,91.9,0.2,1,0,0,8.1,52.1,2.4,923.449,1,27,0,1,,0,0,1,0,1,0,0,1,0,NA,0.892,245
Steuben County, Indiana,"Steuben County, Indiana",3,34453,49.1,43.7,20.5,19.6,98.7,0.8,1.3,0.9,0.1,0.8,3.5,9.3,308.78,112,3.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.272,1529
Steuben County, New York,"Steuben County, New York",2,96422,50.1,42.9,21.7,18.9,96.2,2.4,0.7,1.8,0,0.6,1.6,13.7,1390.508,69,5.1,0,0,northeast,0,0,1,0,0,0,0,1,1,vsmall,0.232,301
Stevens County, Kansas,"Stevens County, Kansas",4,5603,49.4,35.1,29.4,14.6,90.4,2,0.7,0.3,0,10.6,36.4,20,727.26,8,34.6,0,1,,0,0,1,0,1,0,0,1,1,NA,0.759,512
Stevens County, Minnesota,"Stevens County, Minnesota",4,9789,49.9,33.1,21.2,16.8,91,2.2,2.3,2.6,0.6,2.7,6.4,12.4,563.58,17,9.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.376,1314
Stevens County, Washington,"Stevens County, Washington",9,44655,50.2,46.9,21.5,22.5,92.9,0.9,7.5,1.6,0.5,1,3.7,14.2,2477.099,18,4.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.738,553
Stewart County, Georgia,"Stewart County, Georgia",5,6293,33.5,35.4,12.2,14.9,25.1,53.4,1,3.2,0,18.9,18.8,34.5,458.748,14,22.8,0,1,,0,0,1,1,0,0,0,1,1,NA,0.106,1904
Stewart County, Tennessee,"Stewart County, Tennessee",6,13427,50.8,44.2,21.3,19.6,96.9,2,1.5,1.6,0.9,0.9,3,13.8,459.776,29,2.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.677,657
Stillwater County, Montana,"Stillwater County, Montana",8,9466,50.2,46.8,22.2,22,97.9,0.4,2.2,0.8,0,1,4,7.2,1796.746,5,3.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.821,402
Stoddard County, Missouri,"Stoddard County, Missouri",4,29377,51.4,41.4,22.4,19.7,98.4,1.8,0.8,0.1,0.1,0.2,1.7,18.2,823.142,36,1.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.86,314
Stokes County, North Carolina,"Stokes County, North Carolina",5,45781,51.4,46.2,19.3,20.3,94.2,4.9,1.2,0.4,0,0.9,3.1,13.8,449.345,102,3.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.825,394
Stone County, Arkansas,"Stone County, Arkansas",7,12475,50.4,50.1,19.5,26.7,98.9,1,1.9,0.5,0,0,1.9,19.8,606.44,21,1.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.636,740
Stone County, Mississippi,"Stone County, Mississippi",6,18276,49.7,38.7,21.7,16,81.3,20.5,0.8,0.5,0.1,0,2,19.8,445.485,41,1.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.212,1663
Stone County, Missouri,"Stone County, Missouri",4,31615,51.2,53.6,16.7,30.3,97.9,0.8,2,0.3,0.1,0.8,2.3,12.9,463.826,68,2.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.845,349
Stonewall County, Texas,"Stonewall County, Texas",7,1476,51.2,47.1,27,20.3,93.2,2,3.4,0,0,2.2,21.3,11.9,916.313,2,13.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.6,813
Storey County, Nevada,"Storey County, Nevada",8,3988,47.1,50.9,17.9,28.6,95.3,1.7,3.6,6.8,1.6,0.2,3.2,8.2,263.778,15,5.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.673,662
Story County, Iowa,"Story County, Iowa",4,96941,47.8,26.6,16.6,11.8,88.5,3.5,0.5,8.9,0.1,1.2,3.5,20.9,572.544,169,10.9,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.848,61
Strafford County, New Hampshire,"Strafford County, New Hampshire",1,129124,51.1,36.9,18.7,14.6,94.9,1.9,0.9,4.4,0.1,0.6,2.5,9.5,367.47,351,6.8,0,0,northeast,0,0,0,0,0,0,0,0,0,other,0.943,2
Stutsman County, North Dakota,"Stutsman County, North Dakota",4,20965,48.9,40.5,20,18.9,95.4,2,2.7,1.3,0.3,1.5,2.5,12.1,2221.904,9,3.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.916,188
Sublette County, Wyoming,"Sublette County, Wyoming",8,9880,44.6,39.4,23.6,17.8,99.6,0,2.4,1,0,0.4,7.3,10.2,4886.482,2,8.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.456,1145
Suffolk city, Virginia,"Suffolk city, Virginia",5,90093,51.5,38,24.3,14.2,54.3,44.3,1.3,2.9,0.1,1.4,4.4,10.4,399.16,226,5.1,0,0,south,0,0,1,1,0,0,0,1,0,vsmall,0.877,52
Suffolk County, Massachusetts,"Suffolk County, Massachusetts",1,796605,51.7,32.8,16.8,11.8,61.2,27.5,0.9,9.8,0.2,7.4,22.9,18.2,58.253,13675,39.9,0,0,northeast,0,0,0,0,0,1,1,0,1,vnonenglish,0.252,24
Suffolk County, New York,"Suffolk County, New York",2,1483832,50.8,41.5,21.4,16.5,82.5,8.9,0.9,4.6,0.1,5.6,19.3,6.9,910.909,1629,22.7,0,0,northeast,0,1,0,0,0,0,1,0,0,large,0.946,1
Sullivan County, Indiana,"Sullivan County, Indiana",3,20730,46.6,41,19.7,17.3,94.8,4.8,1,0.8,0,0.6,1.7,12,447.172,46,1.1,0,1,,0,0,1,0,0,0,0,1,0,NA,0.566,887
Sullivan County, Missouri,"Sullivan County, Missouri",4,6247,50.8,42.1,22.3,20,92.2,3.1,1.8,0.7,0.1,4.3,18.3,16.9,647.982,10,16.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.981,41
Sullivan County, New Hampshire,"Sullivan County, New Hampshire",1,43104,50.3,46.3,18.9,20.8,97.9,1.2,1.1,1.3,0,0.1,1.6,11.7,537.876,80,3.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.894,239
Sullivan County, New York,"Sullivan County, New York",2,75116,48.8,42.8,21.2,18.5,83.6,11.4,1.5,2.2,0.1,6.1,16,15.2,968.145,78,15.7,0,0,northeast,0,0,1,0,0,0,0,1,1,vsmall,0.88,50
Sullivan County, Pennsylvania,"Sullivan County, Pennsylvania",2,6135,47.1,53.7,11.7,27.6,96.1,2.6,0.5,0.2,0,1.2,1.8,13.2,449.939,14,2.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.737,555
Sullivan County, Tennessee,"Sullivan County, Tennessee",6,157050,51.4,45.1,19.5,21.5,96.5,3.1,0.9,1,0.1,0.8,1.9,15.9,413.48,380,2.6,0,0,south,0,0,0,0,0,0,0,0,1,poor,0.437,41
Sully County, South Dakota,"Sully County, South Dakota",4,1305,48.7,46.8,22.7,24.5,98.6,2,2,0,0,0,1.3,7.9,1006.727,1,1.4,0,1,,0,0,1,0,0,0,0,1,0,NA,0.627,755
Summers County, West Virginia,"Summers County, West Virginia",5,12848,54,49.1,16.8,24.2,95.3,5.6,1.2,0.1,0,0.2,1.5,21.7,360.592,36,1.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.748,535
Summit County, Colorado,"Summit County, Colorado",8,30649,45.5,39.1,16.2,12.8,93.1,2,1.2,0.9,0.5,4.6,14.3,8,608.328,50,15.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.49,1070
Summit County, Ohio,"Summit County, Ohio",3,541334,51.5,41,21.1,17.5,81.3,16.4,0.7,4,0.1,0.5,2.1,13.2,412.793,1311,6.7,0,0,midwest,0,0,0,0,0,0,1,0,1,dense,0.908,7
Summit County, Utah,"Summit County, Utah",8,41103,49,39.5,24.8,11.8,95,1.1,0.9,2.4,0.2,2.6,11.4,5.6,1870.579,22,14.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.95,110
Sumner County, Kansas,"Sumner County, Kansas",4,23114,50,41.2,24.6,18.3,96.3,2.2,2.7,0.8,0.1,0.6,5.4,11.8,1181.668,20,2.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.339,1397
Sumner County, Tennessee,"Sumner County, Tennessee",6,183437,51.1,39.8,23.7,15.6,89.2,8.5,0.8,1.9,0.2,1.7,4.9,9,529.459,346,6.4,0,0,south,0,0,0,0,0,0,0,0,0,other,0.155,88
Sumter County, Alabama,"Sumter County, Alabama",6,12797,53.7,35.6,19.3,17.5,25.4,72.1,0.2,2.1,0,0.4,0.5,31.8,903.826,14,3.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.406,1246
Sumter County, Florida,"Sumter County, Florida",5,125044,50,67.4,7.3,56.7,90.2,7.8,0.7,1.1,0.1,1.5,5.7,8.2,557.137,224,7.1,0,0,south,0,0,0,0,0,0,0,1,0,sparse,0.014,190
Sumter County, Georgia,"Sumter County, Georgia",5,30064,52.8,35.7,23,16.7,44.2,53.3,0.5,1.5,0,2.2,5.7,27.1,482.877,62,6.2,0,1,,0,0,1,1,0,0,0,1,1,NA,0.249,1583
Sumter County, South Carolina,"Sumter County, South Carolina",5,106757,51.8,36.4,24.2,15.9,50,48.7,0.9,1.9,0.1,1.7,4,18.7,665.078,161,5.6,0,0,south,0,0,0,1,0,0,0,1,1,vblack,0.505,27
Sunflower County, Mississippi,"Sunflower County, Mississippi",6,26168,47,35.6,22.9,12.9,25.5,74.1,0.3,0.1,0,0.4,1.8,31.7,697.759,38,1.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.981,42
Surry County, North Carolina,"Surry County, North Carolina",5,71971,51.5,44.1,21.4,20.1,92,4.4,0.9,0.8,0.2,3.3,10.6,16.4,532.645,135,9.8,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.222,307
Surry County, Virginia,"Surry County, Virginia",5,6523,51.6,49.8,17.3,21.7,54.5,45.7,1.1,0.4,0.4,0.2,0.6,15.9,278.949,23,1.3,0,1,,0,0,1,1,0,0,0,1,1,NA,0.165,1757
Susquehanna County, Pennsylvania,"Susquehanna County, Pennsylvania",2,40970,49.7,48.4,18.8,22.9,98.5,1,0.6,0.6,0,0.4,1.7,12,823.496,50,2.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.32,1435
Sussex County, Delaware,"Sussex County, Delaware",5,224384,51.6,49.6,18.8,27,83.9,13.4,1.1,1.6,0.2,2.2,9.2,11.3,936.156,240,11,0,0,south,0,0,0,0,0,0,0,1,0,sparse,0.895,26
Sussex County, New Jersey,"Sussex County, New Jersey",2,141483,50.2,44.7,20.1,16.7,94.4,3,0.5,2.7,0.1,1.1,8.2,4.9,518.663,273,9.5,0,0,northeast,0,0,0,0,0,0,0,1,0,sparse,0.194,157
Sussex County, Virginia,"Sussex County, Virginia",5,11377,40.1,41,15.7,17.3,42.1,57.8,0.6,1.5,0,1,3,13.1,490.226,23,4.7,0,1,,0,0,1,1,0,0,0,1,1,NA,0.031,2078
Sutter County, California,"Sutter County, California",9,96109,50.2,35.7,26.1,15,75.1,3.6,3.8,18.1,1.2,5.9,31,15.5,602.696,159,37.3,0,0,west,0,0,1,0,1,0,0,1,1,vsmall,0.041,370
Sutton County, Texas,"Sutton County, Texas",7,3824,46,38.6,26.4,18.1,62.6,0.1,0.4,0,0.2,36.8,65.6,13.9,1453.935,3,53.9,0,1,,0,0,1,0,1,0,0,1,1,NA,0.193,1703
Suwannee County, Florida,"Suwannee County, Florida",5,44046,48.6,43.3,21.7,20.5,85.8,14.4,1,0.9,0.1,1.2,9.3,14.9,688.586,64,8.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.924,162
Swain County, North Carolina,"Swain County, North Carolina",5,14260,51.2,41.9,23,19,68.2,1.9,32.8,0.4,0.1,0.9,5.3,17.5,527.728,27,5.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.808,422
Sweet Grass County, Montana,"Sweet Grass County, Montana",8,3670,49.9,52,18.9,30.2,98.7,0,2.9,0.8,0,0,2.3,5.7,1855.536,2,1.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.282,1512
Sweetwater County, Wyoming,"Sweetwater County, Wyoming",8,43521,48.4,35.3,26.5,11.4,95.5,1.8,2,1.7,0.5,1.4,15.9,11.5,10426.98,4,10.4,0,1,,0,0,1,0,0,0,0,1,0,NA,0.847,346
Swift County, Minnesota,"Swift County, Minnesota",4,9359,49.9,43.9,22.6,21.8,95.3,2.8,0.3,0.3,0.6,1.6,5,12.5,741.986,13,5.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.319,1438
Swisher County, Texas,"Swisher County, Texas",7,7432,45.5,35.9,25.2,18.4,86.4,9.3,5.8,0.2,0.1,3.3,44,25.2,890.16,8,29.7,0,1,,0,0,1,0,1,0,0,1,1,NA,0.192,1706
Switzerland County, Indiana,"Switzerland County, Indiana",3,10685,48.2,40.5,25.1,17.7,97.8,1.4,0.3,0.9,0.7,0.2,2,19,220.668,48,4.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.403,1258
Talbot County, Georgia,"Talbot County, Georgia",5,6321,51.7,50.1,17.2,23.5,41.6,57.7,0.1,0.9,0,0.1,0.6,18.9,391.377,16,1.9,0,1,,0,0,1,1,0,0,0,1,1,NA,0.888,256
Talbot County, Maryland,"Talbot County, Maryland",5,37167,52.6,50.5,18.4,28.5,86.5,13.8,1.8,1.6,0,1.2,6.8,8.7,268.558,138,7.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.985,33
Taliaferro County, Georgia,"Taliaferro County, Georgia",5,1611,50.8,44.2,15,25.2,34.2,62.3,0,0.7,0,3,4,21.1,194.607,8,5.5,0,1,,0,0,1,1,0,0,0,1,1,NA,0.788,459
Talladega County, Alabama,"Talladega County, Alabama",6,80387,51.7,41.3,21.5,17.5,65.5,33.6,0.9,0.8,0.2,0.7,2.3,19.1,736.817,109,3.3,0,0,south,0,0,1,1,0,0,0,1,1,vsmall,0.506,198
Tallahatchie County, Mississippi,"Tallahatchie County, Mississippi",6,14158,44.5,36.8,19.9,14.6,35.7,54,0.2,1.5,0.1,9,9.5,31.7,645.59,22,7.6,0,1,,0,0,1,1,0,0,0,1,1,NA,0.226,1632
Tallapoosa County, Alabama,"Tallapoosa County, Alabama",6,40541,51.7,44.7,20.9,21,71.2,27.8,0.8,0.7,0,0.9,2.4,18.9,716.528,57,2.6,0,1,,0,0,1,0,0,0,0,1,1,NA,0.104,1913
Tama County, Iowa,"Tama County, Iowa",4,17032,50.4,42.6,24,19.5,88.8,1,9,0.7,0,1.4,9.8,12,721.011,24,12,0,1,,0,0,1,0,0,0,0,1,0,NA,0.911,197
Taney County, Missouri,"Taney County, Missouri",4,55114,51.7,42.2,21.2,21.3,93.8,2.3,1.9,1.4,0.1,2.8,5.9,14.7,632.223,87,5.6,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.204,316
Tangipahoa Parish, Louisiana,"Tangipahoa Parish, Louisiana",7,132057,51.6,35.3,24.6,14,69,31,1,0.9,0,0.4,4.3,21.4,791.171,167,4.3,0,0,south,0,0,0,1,0,0,0,1,1,vblack,0.212,39
Taos County, New Mexico,"Taos County, New Mexico",8,32786,50.8,48.8,18,25.3,86.6,0.9,7.7,1.2,0,6.1,56.9,18.3,2202.373,15,45.4,0,1,,0,0,1,0,1,0,0,1,1,NA,0.446,1162
Tarrant County, Texas,"Tarrant County, Texas",7,2049770,51.1,34.4,26.5,11,69.8,18,1.3,6.3,0.3,7.8,28.8,11.9,865.285,2369,29,0,0,south,1,1,0,0,0,0,1,0,0,vlarge,0.404,6
Tate County, Mississippi,"Tate County, Mississippi",6,28404,51.9,38.2,23.1,16.1,69.1,31.2,1,0.1,0.3,0.8,2.6,18.1,404.763,70,2.7,0,1,,0,0,1,1,0,0,0,1,1,NA,0.272,1530
Tattnall County, Georgia,"Tattnall County, Georgia",5,25382,41.2,37.3,20.5,13.9,60.1,29.9,0.4,0.3,0.1,10.8,11.5,23.2,480.84,53,13.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.295,1486
Taylor County, Florida,"Taylor County, Florida",5,21870,44,42,19.8,19.7,77,20.5,0.4,1.1,0.1,1.7,6.4,21.2,1043.337,21,8.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.104,1915
